PC1,PC2,Cluster
-2.005910958948543,-0.03867712902997965,0
-2.573265788103254,0.02130311784211706,0
-2.7399374784520156,1.4798682580083147,0
-3.2021142099257816,1.242091091878213,0
-0.16105067685489816,-1.5741321728107218,1
0.5352240382421146,0.6966644667344654,2
2.1610444026265134,2.7644013466067965,2
-2.4480269831632557,0.2691704070865182,0
1.4185636506951929,3.4685153585071955,2
1.8948838883662529,-0.11545010066374027,2
-1.9798280174659288,-1.5670364905231098,0
-1.6263783801232292,-1.1778456403204558,0
-2.0259210384117083,0.7725526352408808,0
0.9754417456865375,0.9347524060525008,2
-1.5356725597625775,-1.6892843588111517,0
-1.1953781774329504,0.7011984946901869,0
-1.6727249128205026,1.997866848793275,0
1.2209663418446801,-0.7709827599598088,1
-1.6760673575696918,-0.7265997206710707,0
2.319578919573515,-2.6641850929072164,1
-4.210204950332792,1.3324104012588212,0
-1.128010654345886,1.5467408903487316,0
0.5557979808303758,-3.3120068788685475,1
-0.6973289078035511,-0.725716558991348,0
-1.2548839730496504,2.1759218007405123,0
-0.3731029513549543,0.264639640160839,0
-2.164022540316047,-0.9503795303702918,0
-3.3283720993042545,1.7170325999462972,0
-1.2002270906898702,-0.6240486541374002,0
0.4156474330169482,-3.061494682676128,1
-3.685051336274452,0.8671949998762138,0
-1.2042045360542708,1.4648310984150708,0
-1.5661844911651273,-2.1636937417943627,0
2.5184014925609275,0.14012582184224084,2
2.443444396799845,2.4414898534550438,2
-1.8132557546363124,-1.1628920845306587,0
0.17930679159760401,0.6114252070113139,2
0.7789113658518358,3.001434058013806,2
-0.2729464774895525,-0.17493803029846478,0
0.7473700060232834,0.47354702789344205,2
3.1617836260776193,-2.2998792233112044,1
3.3047256476413094,3.2498862798094685,2
-1.9072248742144602,-0.6177401037842757,0
-0.861341641668735,-0.6255354773731828,0
-3.0488601452882462,1.9451118419866307,0
-0.3921427931359553,0.07168296082843947,0
-0.49926652120512466,1.3480022760684653,0
-0.19647148828836,-3.6779706458220236,1
-2.126548493020289,0.21798677065370023,0
0.33349542121369913,2.3363560957964578,2
-4.143661181183058,0.7210598549782263,0
0.42810793868193037,-2.916797311914427,1
-0.3435336495992288,3.4706259291621047,2
-0.13611637130775928,1.7563336634083153,2
-1.6887969427927458,-0.6657333473194775,0
2.2821042544866272,1.8893036198775912,2
-3.807873757225555,1.0064725893139146,0
1.5385422519870995,-0.5008458711668038,1
2.2788208956195684,2.1995831501060326,2
-0.7973881789965889,-0.4778298856001966,0
0.4116598787719065,-0.7716124997993592,1
0.12835967650893515,-1.3706758683233944,1
4.320741921757304,-2.06082763021404,1
-2.0494481198942105,-1.1247636219138912,0
-0.9588012977089745,1.4076224071573662,0
-1.4842767448582377,-3.1954256504487404,1
3.3991975334810216,0.46231108412815064,2
1.1983891866434848,3.3265256106924324,2
0.5524296750180654,2.6992252231377134,2
-1.3776324211862254,-0.3847289903959746,0
-2.6054116516709445,-1.4542365668485153,0
-0.2616683812266047,-0.3248380464596573,0
1.0072640263861397,2.007650383484083,2
0.607411531129319,0.3946761129882779,2
0.9379347505262047,-2.581313651104561,1
1.510761051994786,-0.528429301624602,1
-1.5437302791988803,-0.7877019913649952,0
2.9007291108190363,1.4502801924645663,2
0.0053388507091921,0.2656069371753189,0
-0.7823427646869265,-4.615490177023536,1
-0.6287827507979233,3.4912011640429177,2
3.1940027892191347,0.5958447407623092,2
-1.6346325171433809,3.254342096895087,0
-0.5374515843663321,0.533801789493638,0
1.382399821140469,-0.34860244204049395,1
4.706971803962284,0.611719309275713,2
1.7410933151597603,2.6058259129147316,2
-1.8601346401976584,-1.2319760748829585,0
-0.25364033696034916,0.1944267588815524,0
2.2185423051219337,-1.1179904536879255,1
1.6050217830568898,-2.1352855985924464,1
-0.15533658983416215,0.009520734582987982,0
-0.43486541633612513,0.2986758146397417,0
-0.9963822718110954,0.11747735075124144,0
-2.4962291989766974,-0.4531500086223461,0
-0.3795749906279922,-4.054347946896891,1
0.43844141172627055,-2.4598177814936064,1
0.125181428132654,0.5964204364720901,2
4.950095358786384,-0.7849437151845141,2
-0.7187317781349751,-4.166145136319621,1
-2.7318103157752933,1.3922313002104243,0
1.229654657740768,2.269370471735295,2
1.575077853261812,-2.9841803438382914,1
-2.7614179743936527,-1.088619157382593,0
4.600458616117185,-2.0481283702980098,1
0.2163792357546268,0.4857409617880187,2
-0.8707939047204126,0.8105663793687081,0
2.571368770969121,0.5607874114014159,2
-2.38665015231499,-1.5253077150493144,0
-0.06676361941924508,-0.8515378719765773,1
-1.2298135977522529,3.5799094330723027,0
-0.72221921980378,1.6201459882754496,0
4.532933266326582,0.6499964759113189,2
-2.516788277760373,1.024640171057349,0
-1.290737502014199,-0.3200529334518406,0
-0.08919277044360052,-0.15413046856489548,0
0.6354555161789828,2.7478747078774104,2
-2.6277288204460167,-1.7754495833436827,0
-1.4323850594905214,-1.762312808553452,0
3.0589238833311567,3.3682406192409236,2
1.0713401646007776,4.673315150198899,2
-2.435037521079196,-0.7540046439936401,0
